participantcode,participantlabel,payoff_final,sessionlabel,location,task,treatment,id_in_group,round,role,correct,cheat,whistle,group_id,role_group,output_employees,output_firm,surplus_firm,winning_firm,payoff,cheaters,whistlers,payoff_total,payoff_game,belief_cheat,total_cheaters,belief_whistle,total_whistlers,payoff_beliefs,morality_manager,morality_employee,morality_public,firm_loyalty,payoff_judgements,risk,payoff_risk,svo,payoff_svo,age,study,gender
k46q6267,PC10,7.4000001,Session 16,0,1,1,4,5,public,6,0,0,4,public,0,0,0,0,100,1,0,740,575,6,10,6,16,0,-1,0,0,0,20,4,60,7.8200002,85,20,3,1
k46q6267,PC10,7.4000001,Session 16,0,1,1,3,6,employee,6,0,0,1,firm,12,24,180,0,165,0,2,740,575,6,10,6,16,0,-1,0,0,0,20,4,60,7.8200002,85,20,3,1
k46q6267,PC10,7.4000001,Session 16,0,1,1,4,7,public,6,0,0,4,public,0,0,0,0,100,1,0,740,575,6,10,6,16,0,-1,0,0,0,20,4,60,7.8200002,85,20,3,1
k46q6267,PC10,7.4000001,Session 16,0,1,1,3,8,employee,6,0,0,2,firm,12,24,180,0,165,1,1,740,575,6,10,6,16,0,-1,0,0,0,20,4,60,7.8200002,85,20,3,1
k46q6267,PC10,7.4000001,Session 16,0,1,1,4,9,public,6,0,0,4,public,0,0,0,0,120,0,1,740,575,6,10,6,16,0,-1,0,0,0,20,4,60,7.8200002,85,20,3,1
k46q6267,PC10,7.4000001,Session 16,0,1,1,3,10,employee,6,0,0,3,firm,12,24,360,1,210,1,1,740,575,6,10,6,16,0,-1,0,0,0,20,4,60,7.8200002,85,20,3,1
k46q6267,PC10,7.4000001,Session 16,0,1,1,4,11,public,6,0,0,4,public,0,0,0,0,100,1,3,740,575,6,10,6,16,0,-1,0,0,0,20,4,60,7.8200002,85,20,3,1
k46q6267,PC10,7.4000001,Session 16,0,1,1,3,12,employee,6,0,0,1,firm,12,24,180,0,165,0,1,740,575,6,10,6,16,0,-1,0,0,0,20,4,60,7.8200002,85,20,3,1
k51et3he,PC10,8.5,Session 14,0,1,1,3,1,employee,5,0,0,2,firm,11,22,165,0,141,0,1,850,615,4,1,8,10,40,1,0,1,0,10,2,100,7.8200002,85,23,0,1
k51et3he,PC10,8.5,Session 14,0,1,1,4,2,public,6,0,0,4,public,0,0,0,0,120,0,0,850,615,4,1,8,10,40,1,0,1,0,10,2,100,7.8200002,85,23,0,1
k51et3he,PC10,8.5,Session 14,0,1,1,3,3,employee,6,0,1,3,firm,12,24,360,1,210,0,2,850,615,4,1,8,10,40,1,0,1,0,10,2,100,7.8200002,85,23,0,1
k51et3he,PC10,8.5,Session 14,0,1,1,4,4,public,6,0,0,4,public,0,0,0,0,120,0,1,850,615,4,1,8,10,40,1,0,1,0,10,2,100,7.8200002,85,23,0,1
k51et3he,PC10,8.5,Session 14,0,1,1,3,5,employee,6,0,1,1,firm,12,24,180,0,165,0,2,850,615,4,1,8,10,40,1,0,1,0,10,2,100,7.8200002,85,23,0,1
k51et3he,PC10,8.5,Session 14,0,1,1,4,6,public,5,0,0,4,public,0,0,0,0,100,0,2,850,615,4,1,8,10,40,1,0,1,0,10,2,100,7.8200002,85,23,0,1
k51et3he,PC10,8.5,Session 14,0,1,1,3,7,employee,6,0,0,2,firm,12,24,360,1,210,0,1,850,615,4,1,8,10,40,1,0,1,0,10,2,100,7.8200002,85,23,0,1
k51et3he,PC10,8.5,Session 14,0,1,1,4,8,public,6,0,0,4,public,0,0,0,0,120,0,0,850,615,4,1,8,10,40,1,0,1,0,10,2,100,7.8200002,85,23,0,1
k51et3he,PC10,8.5,Session 14,0,1,1,3,9,employee,6,0,0,3,firm,12,24,180,0,165,0,1,850,615,4,1,8,10,40,1,0,1,0,10,2,100,7.8200002,85,23,0,1
k51et3he,PC10,8.5,Session 14,0,1,1,4,10,public,6,0,0,4,public,0,0,0,0,120,0,0,850,615,4,1,8,10,40,1,0,1,0,10,2,100,7.8200002,85,23,0,1
k51et3he,PC10,8.5,Session 14,0,1,1,3,11,employee,6,0,0,1,firm,12,24,180,0,165,1,0,850,615,4,1,8,10,40,1,0,1,0,10,2,100,7.8200002,85,23,0,1
k51et3he,PC10,8.5,Session 14,0,1,1,4,12,public,6,0,0,4,public,0,0,0,0,120,0,0,850,615,4,1,8,10,40,1,0,1,0,10,2,100,7.8200002,85,23,0,1
k89cc40z,PC09,13.5,Session 15,0,1,0,1,1,manager,2,0,0,2,firm,12,12,120,0,180,0,4,1350,960,15,0,40,28,0,-1,0,-1,2,30,3,260,29.379999,100,19,2,2
k89cc40z,PC09,13.5,Session 15,0,1,0,1,2,manager,5,0,0,2,firm,12,24,240,0,240,0,3,1350,960,15,0,40,28,0,-1,0,-1,2,30,3,260,29.379999,100,19,2,2
k89cc40z,PC09,13.5,Session 15,0,1,0,1,3,manager,3,0,0,2,firm,12,24,240,0,240,0,2,1350,960,15,0,40,28,0,-1,0,-1,2,30,3,260,29.379999,100,19,2,2
k89cc40z,PC09,13.5,Session 15,0,1,0,1,4,manager,6,0,0,2,firm,12,24,240,0,240,0,4,1350,960,15,0,40,28,0,-1,0,-1,2,30,3,260,29.379999,100,19,2,2
k89cc40z,PC09,13.5,Session 15,0,1,0,1,5,manager,4,0,0,2,firm,12,24,240,0,240,0,3,1350,960,15,0,40,28,0,-1,0,-1,2,30,3,260,29.379999,100,19,2,2
k89cc40z,PC09,13.5,Session 15,0,1,0,1,6,manager,6,0,0,2,firm,12,24,240,0,240,0,3,1350,960,15,0,40,28,0,-1,0,-1,2,30,3,260,29.379999,100,19,2,2
k89cc40z,PC09,13.5,Session 15,0,1,0,1,7,manager,4,0,0,2,firm,12,24,240,0,240,0,1,1350,960,15,0,40,28,0,-1,0,-1,2,30,3,260,29.379999,100,19,2,2
k89cc40z,PC09,13.5,Session 15,0,1,0,1,8,manager,5,0,0,2,firm,12,24,240,0,240,0,2,1350,960,15,0,40,28,0,-1,0,-1,2,30,3,260,29.379999,100,19,2,2
k89cc40z,PC09,13.5,Session 15,0,1,0,1,9,manager,5,0,0,2,firm,12,24,240,0,240,0,1,1350,960,15,0,40,28,0,-1,0,-1,2,30,3,260,29.379999,100,19,2,2
k89cc40z,PC09,13.5,Session 15,0,1,0,1,10,manager,5,0,0,2,firm,12,24,240,0,240,0,1,1350,960,15,0,40,28,0,-1,0,-1,2,30,3,260,29.379999,100,19,2,2
k89cc40z,PC09,13.5,Session 15,0,1,0,1,11,manager,3,0,0,2,firm,12,24,240,0,240,0,1,1350,960,15,0,40,28,0,-1,0,-1,2,30,3,260,29.379999,100,19,2,2
k89cc40z,PC09,13.5,Session 15,0,1,0,1,12,manager,5,0,0,2,firm,12,24,240,0,240,0,3,1350,960,15,0,40,28,0,-1,0,-1,2,30,3,260,29.379999,100,19,2,2
k9mfzckz,PC05,14.3,Session 23,1,1,1,1,1,manager,5,0,0,1,firm,12,24,180,0,210,1,2,1430,1005,4,13,3,34,0,0,0,-1,1,40,4,300,7.8200002,85,18,3,0
k9mfzckz,PC05,14.3,Session 23,1,1,1,1,2,manager,6,0,0,1,firm,12,24,180,0,210,1,3,1430,1005,4,13,3,34,0,0,0,-1,1,40,4,300,7.8200002,85,18,3,0
k9mfzckz,PC05,14.3,Session 23,1,1,1,1,3,manager,6,0,0,1,firm,12,24,360,1,300,1,3,1430,1005,4,13,3,34,0,0,0,-1,1,40,4,300,7.8200002,85,18,3,0
k9mfzckz,PC05,14.3,Session 23,1,1,1,1,4,manager,6,0,0,1,firm,12,24,180,0,210,1,3,1430,1005,4,13,3,34,0,0,0,-1,1,40,4,300,7.8200002,85,18,3,0
k9mfzckz,PC05,14.3,Session 23,1,1,1,1,5,manager,0,1,0,1,firm,12,24,360,1,300,2,3,1430,1005,4,13,3,34,0,0,0,-1,1,40,4,300,7.8200002,85,18,3,0
k9mfzckz,PC05,14.3,Session 23,1,1,1,1,6,manager,6,0,0,1,firm,12,24,180,0,210,1,3,1430,1005,4,13,3,34,0,0,0,-1,1,40,4,300,7.8200002,85,18,3,0
k9mfzckz,PC05,14.3,Session 23,1,1,1,1,7,manager,6,0,0,1,firm,12,24,180,0,210,1,4,1430,1005,4,13,3,34,0,0,0,-1,1,40,4,300,7.8200002,85,18,3,0
k9mfzckz,PC05,14.3,Session 23,1,1,1,1,8,manager,5,0,0,1,firm,12,24,360,1,300,1,4,1430,1005,4,13,3,34,0,0,0,-1,1,40,4,300,7.8200002,85,18,3,0
k9mfzckz,PC05,14.3,Session 23,1,1,1,1,9,manager,6,0,0,1,firm,12,24,360,1,300,1,2,1430,1005,4,13,3,34,0,0,0,-1,1,40,4,300,7.8200002,85,18,3,0
k9mfzckz,PC05,14.3,Session 23,1,1,1,1,10,manager,6,0,0,1,firm,12,24,360,1,300,1,3,1430,1005,4,13,3,34,0,0,0,-1,1,40,4,300,7.8200002,85,18,3,0
k9mfzckz,PC05,14.3,Session 23,1,1,1,1,11,manager,5,0,0,1,firm,12,24,360,1,300,1,2,1430,1005,4,13,3,34,0,0,0,-1,1,40,4,300,7.8200002,85,18,3,0
k9mfzckz,PC05,14.3,Session 23,1,1,1,1,12,manager,5,0,0,1,firm,10,20,150,0,195,1,2,1430,1005,4,13,3,34,0,0,0,-1,1,40,4,300,7.8200002,85,18,3,0
kdjaupvd,PC12,11,Session 18,0,1,2,1,1,manager,4,0,0,1,firm,12,24,180,0,210,1,1,1100,840,12,3,36,18,0,-2,-1,-2,1,20,0,140,45,100,35,2,1
kdjaupvd,PC12,11,Session 18,0,1,2,1,2,manager,4,0,0,1,firm,12,24,180,0,210,1,2,1100,840,12,3,36,18,0,-2,-1,-2,1,20,0,140,45,100,35,2,1
kdjaupvd,PC12,11,Session 18,0,1,2,1,3,manager,5,0,0,1,firm,12,24,180,0,210,0,2,1100,840,12,3,36,18,0,-2,-1,-2,1,20,0,140,45,100,35,2,1
kdjaupvd,PC12,11,Session 18,0,1,2,1,4,manager,5,0,0,1,firm,12,24,180,0,210,0,1,1100,840,12,3,36,18,0,-2,-1,-2,1,20,0,140,45,100,35,2,1
kdjaupvd,PC12,11,Session 18,0,1,2,1,5,manager,4,0,0,1,firm,12,24,360,1,300,0,3,1100,840,12,3,36,18,0,-2,-1,-2,1,20,0,140,45,100,35,2,1
kdjaupvd,PC12,11,Session 18,0,1,2,1,6,manager,5,0,0,1,firm,12,24,180,0,210,1,2,1100,840,12,3,36,18,0,-2,-1,-2,1,20,0,140,45,100,35,2,1
kdjaupvd,PC12,11,Session 18,0,1,2,1,7,manager,2,0,0,1,firm,12,12,180,1,210,0,1,1100,840,12,3,36,18,0,-2,-1,-2,1,20,0,140,45,100,35,2,1
kdjaupvd,PC12,11,Session 18,0,1,2,1,8,manager,3,0,0,1,firm,12,24,360,1,300,0,1,1100,840,12,3,36,18,0,-2,-1,-2,1,20,0,140,45,100,35,2,1
kdjaupvd,PC12,11,Session 18,0,1,2,1,9,manager,4,0,0,1,firm,12,24,180,0,210,0,1,1100,840,12,3,36,18,0,-2,-1,-2,1,20,0,140,45,100,35,2,1
kdjaupvd,PC12,11,Session 18,0,1,2,1,10,manager,5,0,0,1,firm,12,24,360,1,300,0,1,1100,840,12,3,36,18,0,-2,-1,-2,1,20,0,140,45,100,35,2,1
kdjaupvd,PC12,11,Session 18,0,1,2,1,11,manager,4,0,0,1,firm,12,24,180,0,210,0,3,1100,840,12,3,36,18,0,-2,-1,-2,1,20,0,140,45,100,35,2,1
kdjaupvd,PC12,11,Session 18,0,1,2,1,12,manager,4,0,0,1,firm,12,24,180,0,210,0,0,1100,840,12,3,36,18,0,-2,-1,-2,1,20,0,140,45,100,35,2,1
kg4ydo0o,PC12,8.6999998,Session 04,0,0,1,3,1,employee,6,0,0,2,firm,11,22,330,1,203,0,2,865,635,8,4,10,19,0,-2,2,-2,2,10,1,120,-8.7600002,100,19,0,0
kg4ydo0o,PC12,8.6999998,Session 04,0,0,1,4,2,public,0,0,0,4,public,0,0,0,0,140,0,3,865,635,8,4,10,19,0,-2,2,-2,2,10,1,120,-8.7600002,100,19,0,0
kg4ydo0o,PC12,8.6999998,Session 04,0,0,1,3,3,employee,6,0,0,3,firm,12,24,360,1,210,0,0,865,635,8,4,10,19,0,-2,2,-2,2,10,1,120,-8.7600002,100,19,0,0
kg4ydo0o,PC12,8.6999998,Session 04,0,0,1,4,4,public,0,0,0,4,public,0,0,0,0,120,1,2,865,635,8,4,10,19,0,-2,2,-2,2,10,1,120,-8.7600002,100,19,0,0
kg4ydo0o,PC12,8.6999998,Session 04,0,0,1,3,5,employee,5,0,0,1,firm,11,22,165,0,141,0,2,865,635,8,4,10,19,0,-2,2,-2,2,10,1,120,-8.7600002,100,19,0,0
kg4ydo0o,PC12,8.6999998,Session 04,0,0,1,4,6,public,0,0,0,4,public,0,0,0,0,120,1,2,865,635,8,4,10,19,0,-2,2,-2,2,10,1,120,-8.7600002,100,19,0,0
kg4ydo0o,PC12,8.6999998,Session 04,0,0,1,3,7,employee,6,0,0,2,firm,12,24,180,0,165,1,0,865,635,8,4,10,19,0,-2,2,-2,2,10,1,120,-8.7600002,100,19,0,0
kg4ydo0o,PC12,8.6999998,Session 04,0,0,1,4,8,public,0,0,0,4,public,0,0,0,0,140,0,2,865,635,8,4,10,19,0,-2,2,-2,2,10,1,120,-8.7600002,100,19,0,0
kg4ydo0o,PC12,8.6999998,Session 04,0,0,1,3,9,employee,6,0,0,3,firm,12,24,180,0,165,0,1,865,635,8,4,10,19,0,-2,2,-2,2,10,1,120,-8.7600002,100,19,0,0
kg4ydo0o,PC12,8.6999998,Session 04,0,0,1,4,10,public,0,0,0,4,public,0,0,0,0,120,1,3,865,635,8,4,10,19,0,-2,2,-2,2,10,1,120,-8.7600002,100,19,0,0
kg4ydo0o,PC12,8.6999998,Session 04,0,0,1,3,11,employee,6,0,0,1,firm,12,24,180,0,165,0,0,865,635,8,4,10,19,0,-2,2,-2,2,10,1,120,-8.7600002,100,19,0,0
kg4ydo0o,PC12,8.6999998,Session 04,0,0,1,4,12,public,0,0,0,4,public,0,0,0,0,140,0,2,865,635,8,4,10,19,0,-2,2,-2,2,10,1,120,-8.7600002,100,19,0,0
kgxw50ub,PC09,8.6000004,Session 25,1,1,1,2,1,employee,6,0,0,3,firm,12,24,360,1,210,0,1,861,546,21,2,12,26,0,0,-1,-1,1,10,2,220,34.880001,85,25,2,0
kgxw50ub,PC09,8.6000004,Session 25,1,1,1,5,2,public,6,0,0,4,public,0,0,0,0,120,0,2,861,546,21,2,12,26,0,0,-1,-1,1,10,2,220,34.880001,85,25,2,0
kgxw50ub,PC09,8.6000004,Session 25,1,1,1,2,3,employee,6,0,0,1,firm,12,24,180,0,165,0,0,861,546,21,2,12,26,0,0,-1,-1,1,10,2,220,34.880001,85,25,2,0
kgxw50ub,PC09,8.6000004,Session 25,1,1,1,5,4,public,6,0,0,4,public,0,0,0,0,120,0,4,861,546,21,2,12,26,0,0,-1,-1,1,10,2,220,34.880001,85,25,2,0
kgxw50ub,PC09,8.6000004,Session 25,1,1,1,2,5,employee,6,0,0,2,firm,12,24,180,0,165,0,0,861,546,21,2,12,26,0,0,-1,-1,1,10,2,220,34.880001,85,25,2,0
kgxw50ub,PC09,8.6000004,Session 25,1,1,1,5,6,public,6,0,0,4,public,0,0,0,0,120,0,4,861,546,21,2,12,26,0,0,-1,-1,1,10,2,220,34.880001,85,25,2,0
kgxw50ub,PC09,8.6000004,Session 25,1,1,1,2,7,employee,6,0,0,3,firm,12,24,360,1,210,0,2,861,546,21,2,12,26,0,0,-1,-1,1,10,2,220,34.880001,85,25,2,0
kgxw50ub,PC09,8.6000004,Session 25,1,1,1,5,8,public,6,0,0,4,public,0,0,0,0,100,1,3,861,546,21,2,12,26,0,0,-1,-1,1,10,2,220,34.880001,85,25,2,0
kgxw50ub,PC09,8.6000004,Session 25,1,1,1,2,9,employee,4,0,0,1,firm,10,20,150,0,118,1,1,861,546,21,2,12,26,0,0,-1,-1,1,10,2,220,34.880001,85,25,2,0
kgxw50ub,PC09,8.6000004,Session 25,1,1,1,5,10,public,6,0,0,4,public,0,0,0,0,120,0,3,861,546,21,2,12,26,0,0,-1,-1,1,10,2,220,34.880001,85,25,2,0
kgxw50ub,PC09,8.6000004,Session 25,1,1,1,2,11,employee,5,0,1,2,firm,11,22,165,0,141,0,3,861,546,21,2,12,26,0,0,-1,-1,1,10,2,220,34.880001,85,25,2,0
kgxw50ub,PC09,8.6000004,Session 25,1,1,1,5,12,public,6,0,0,4,public,0,0,0,0,120,0,3,861,546,21,2,12,26,0,0,-1,-1,1,10,2,220,34.880001,85,25,2,0
kj52z0zm,PC09,11.9,Session 14,0,1,1,1,1,manager,6,0,0,1,firm,12,24,180,0,210,0,1,1190,930,5,1,25,10,0,-1,0,-1,2,20,0,140,0,100,21,0,0
kj52z0zm,PC09,11.9,Session 14,0,1,1,1,2,manager,6,0,0,1,firm,12,24,360,1,300,0,0,1190,930,5,1,25,10,0,-1,0,-1,2,20,0,140,0,100,21,0,0
kj52z0zm,PC09,11.9,Session 14,0,1,1,1,3,manager,6,0,0,1,firm,12,24,180,0,210,0,2,1190,930,5,1,25,10,0,-1,0,-1,2,20,0,140,0,100,21,0,0
kj52z0zm,PC09,11.9,Session 14,0,1,1,1,4,manager,6,0,0,1,firm,12,24,360,1,300,0,1,1190,930,5,1,25,10,0,-1,0,-1,2,20,0,140,0,100,21,0,0
kj52z0zm,PC09,11.9,Session 14,0,1,1,1,5,manager,6,0,0,1,firm,12,24,180,0,210,0,2,1190,930,5,1,25,10,0,-1,0,-1,2,20,0,140,0,100,21,0,0
kj52z0zm,PC09,11.9,Session 14,0,1,1,1,6,manager,6,0,0,1,firm,12,24,360,1,300,0,2,1190,930,5,1,25,10,0,-1,0,-1,2,20,0,140,0,100,21,0,0
kj52z0zm,PC09,11.9,Session 14,0,1,1,1,7,manager,6,0,0,1,firm,12,24,180,0,210,0,1,1190,930,5,1,25,10,0,-1,0,-1,2,20,0,140,0,100,21,0,0
kj52z0zm,PC09,11.9,Session 14,0,1,1,1,8,manager,6,0,0,1,firm,12,24,180,0,210,0,0,1190,930,5,1,25,10,0,-1,0,-1,2,20,0,140,0,100,21,0,0
kj52z0zm,PC09,11.9,Session 14,0,1,1,1,9,manager,6,0,0,1,firm,12,24,360,1,300,0,1,1190,930,5,1,25,10,0,-1,0,-1,2,20,0,140,0,100,21,0,0
kj52z0zm,PC09,11.9,Session 14,0,1,1,1,10,manager,6,0,0,1,firm,12,24,360,1,300,0,0,1190,930,5,1,25,10,0,-1,0,-1,2,20,0,140,0,100,21,0,0
kj52z0zm,PC09,11.9,Session 14,0,1,1,1,11,manager,0,1,0,1,firm,12,24,180,0,210,1,0,1190,930,5,1,25,10,0,-1,0,-1,2,20,0,140,0,100,21,0,0
kj52z0zm,PC09,11.9,Session 14,0,1,1,1,12,manager,3,0,0,1,firm,12,24,180,0,210,0,0,1190,930,5,1,25,10,0,-1,0,-1,2,20,0,140,0,100,21,0,0
kks6vzie,PC03,7.8000002,Session 16,0,1,1,1,1,public,6,0,0,4,public,0,0,0,0,120,0,1,775,575,2,10,2,16,0,-1,1,-1,2,20,3,80,7.8200002,100,18,0,0
kks6vzie,PC03,7.8000002,Session 16,0,1,1,2,2,employee,6,0,0,1,firm,12,24,180,0,165,2,3,775,575,2,10,2,16,0,-1,1,-1,2,20,3,80,7.8200002,100,18,0,0
kks6vzie,PC03,7.8000002,Session 16,0,1,1,1,3,public,6,0,0,4,public,0,0,0,0,100,1,1,775,575,2,10,2,16,0,-1,1,-1,2,20,3,80,7.8200002,100,18,0,0
kks6vzie,PC03,7.8000002,Session 16,0,1,1,2,4,employee,6,0,0,2,firm,12,24,180,0,165,2,2,775,575,2,10,2,16,0,-1,1,-1,2,20,3,80,7.8200002,100,18,0,0
kks6vzie,PC03,7.8000002,Session 16,0,1,1,1,5,public,6,0,0,4,public,0,0,0,0,100,1,0,775,575,2,10,2,16,0,-1,1,-1,2,20,3,80,7.8200002,100,18,0,0
kks6vzie,PC03,7.8000002,Session 16,0,1,1,2,6,employee,6,0,0,3,firm,12,24,180,0,165,0,2,775,575,2,10,2,16,0,-1,1,-1,2,20,3,80,7.8200002,100,18,0,0
kks6vzie,PC03,7.8000002,Session 16,0,1,1,1,7,public,6,0,0,4,public,0,0,0,0,100,1,0,775,575,2,10,2,16,0,-1,1,-1,2,20,3,80,7.8200002,100,18,0,0
kks6vzie,PC03,7.8000002,Session 16,0,1,1,2,8,employee,6,0,0,1,firm,12,24,180,0,165,1,1,775,575,2,10,2,16,0,-1,1,-1,2,20,3,80,7.8200002,100,18,0,0
kks6vzie,PC03,7.8000002,Session 16,0,1,1,1,9,public,6,0,0,4,public,0,0,0,0,120,0,1,775,575,2,10,2,16,0,-1,1,-1,2,20,3,80,7.8200002,100,18,0,0
kks6vzie,PC03,7.8000002,Session 16,0,1,1,2,10,employee,6,0,0,2,firm,12,12,90,0,143,1,1,775,575,2,10,2,16,0,-1,1,-1,2,20,3,80,7.8200002,100,18,0,0
kks6vzie,PC03,7.8000002,Session 16,0,1,1,1,11,public,6,0,0,4,public,0,0,0,0,100,1,3,775,575,2,10,2,16,0,-1,1,-1,2,20,3,80,7.8200002,100,18,0,0
kks6vzie,PC03,7.8000002,Session 16,0,1,1,2,12,employee,6,0,0,3,firm,12,24,360,1,210,0,1,775,575,2,10,2,16,0,-1,1,-1,2,20,3,80,7.8200002,100,18,0,0
kofx75y8,PC08,15.5,Session 16,0,1,1,1,1,manager,2,0,0,3,firm,12,12,90,0,165,0,1,1545,1185,5,10,20,16,0,-1,0,-1,1,40,2,220,7.8200002,100,19,2,1
kofx75y8,PC08,15.5,Session 16,0,1,1,1,2,manager,3,0,0,3,firm,12,24,180,0,210,2,3,1545,1185,5,10,20,16,0,-1,0,-1,1,40,2,220,7.8200002,100,19,2,1
kofx75y8,PC08,15.5,Session 16,0,1,1,1,3,manager,4,0,0,3,firm,12,24,360,1,300,1,1,1545,1185,5,10,20,16,0,-1,0,-1,1,40,2,220,7.8200002,100,19,2,1
kofx75y8,PC08,15.5,Session 16,0,1,1,1,4,manager,6,0,0,3,firm,12,24,360,1,300,2,2,1545,1185,5,10,20,16,0,-1,0,-1,1,40,2,220,7.8200002,100,19,2,1
kofx75y8,PC08,15.5,Session 16,0,1,1,1,5,manager,4,0,0,3,firm,12,24,360,1,300,1,0,1545,1185,5,10,20,16,0,-1,0,-1,1,40,2,220,7.8200002,100,19,2,1
kofx75y8,PC08,15.5,Session 16,0,1,1,1,6,manager,5,0,0,3,firm,12,24,180,0,210,0,2,1545,1185,5,10,20,16,0,-1,0,-1,1,40,2,220,7.8200002,100,19,2,1
kofx75y8,PC08,15.5,Session 16,0,1,1,1,7,manager,5,0,0,3,firm,12,24,180,0,210,1,0,1545,1185,5,10,20,16,0,-1,0,-1,1,40,2,220,7.8200002,100,19,2,1
kofx75y8,PC08,15.5,Session 16,0,1,1,1,8,manager,3,0,0,3,firm,12,24,360,1,300,1,1,1545,1185,5,10,20,16,0,-1,0,-1,1,40,2,220,7.8200002,100,19,2,1
kofx75y8,PC08,15.5,Session 16,0,1,1,1,9,manager,4,0,0,3,firm,12,24,360,1,300,0,1,1545,1185,5,10,20,16,0,-1,0,-1,1,40,2,220,7.8200002,100,19,2,1
kofx75y8,PC08,15.5,Session 16,0,1,1,1,10,manager,5,0,0,3,firm,12,24,360,1,300,1,1,1545,1185,5,10,20,16,0,-1,0,-1,1,40,2,220,7.8200002,100,19,2,1
kofx75y8,PC08,15.5,Session 16,0,1,1,1,11,manager,5,0,0,3,firm,11,22,330,1,285,1,3,1545,1185,5,10,20,16,0,-1,0,-1,1,40,2,220,7.8200002,100,19,2,1
kofx75y8,PC08,15.5,Session 16,0,1,1,1,12,manager,4,0,0,3,firm,12,24,360,1,300,0,1,1545,1185,5,10,20,16,0,-1,0,-1,1,40,2,220,7.8200002,100,19,2,1
kq1dlifs,PC08,8.6000004,Session 24,1,1,0,2,1,employee,6,0,0,2,firm,12,24,240,0,180,1,1,860,520,30,4,2,26,0,-1,0,-1,0,20,2,220,37.48,100,32,0,1
kq1dlifs,PC08,8.6000004,Session 24,1,1,0,3,2,public,6,0,0,4,public,0,0,0,0,100,1,4,860,520,30,4,2,26,0,-1,0,-1,0,20,2,220,37.48,100,32,0,1
kq1dlifs,PC08,8.6000004,Session 24,1,1,0,2,3,employee,6,0,0,3,firm,12,12,120,0,150,1,3,860,520,30,4,2,26,0,-1,0,-1,0,20,2,220,37.48,100,32,0,1
kq1dlifs,PC08,8.6000004,Session 24,1,1,0,3,4,public,5,0,0,4,public,0,0,0,0,100,0,2,860,520,30,4,2,26,0,-1,0,-1,0,20,2,220,37.48,100,32,0,1
kq1dlifs,PC08,8.6000004,Session 24,1,1,0,2,5,employee,6,0,0,1,firm,12,24,240,0,180,0,2,860,520,30,4,2,26,0,-1,0,-1,0,20,2,220,37.48,100,32,0,1
kq1dlifs,PC08,8.6000004,Session 24,1,1,0,3,6,public,5,0,0,4,public,0,0,0,0,100,0,2,860,520,30,4,2,26,0,-1,0,-1,0,20,2,220,37.48,100,32,0,1
kq1dlifs,PC08,8.6000004,Session 24,1,1,0,2,7,employee,6,0,0,2,firm,12,24,240,0,180,0,1,860,520,30,4,2,26,0,-1,0,-1,0,20,2,220,37.48,100,32,0,1
kq1dlifs,PC08,8.6000004,Session 24,1,1,0,3,8,public,6,0,0,4,public,0,0,0,0,120,0,3,860,520,30,4,2,26,0,-1,0,-1,0,20,2,220,37.48,100,32,0,1
kq1dlifs,PC08,8.6000004,Session 24,1,1,0,2,9,employee,6,0,0,3,firm,12,24,240,0,180,0,1,860,520,30,4,2,26,0,-1,0,-1,0,20,2,220,37.48,100,32,0,1
kq1dlifs,PC08,8.6000004,Session 24,1,1,0,3,10,public,6,0,0,4,public,0,0,0,0,100,1,3,860,520,30,4,2,26,0,-1,0,-1,0,20,2,220,37.48,100,32,0,1
kq1dlifs,PC08,8.6000004,Session 24,1,1,0,2,11,employee,6,0,1,1,firm,12,12,120,0,150,0,2,860,520,30,4,2,26,0,-1,0,-1,0,20,2,220,37.48,100,32,0,1
kq1dlifs,PC08,8.6000004,Session 24,1,1,0,3,12,public,6,0,0,4,public,0,0,0,0,120,0,2,860,520,30,4,2,26,0,-1,0,-1,0,20,2,220,37.48,100,32,0,1
kurdr9y2,PC04,14.6,Session 04,0,0,1,1,1,manager,0,0,0,3,firm,12,12,90,0,165,0,2,1455,1200,1,4,10,19,20,-1,1,-1,2,30,1,120,7.8200002,85,19,1,0
